employee_id,department,job_title,annual_salary,overtime_flag,employment_status,employment_type,fte,start_date,termination_date,base_rate,age,gender,marital_status,total_working_years,years_at_company
1195,Research & Development,Research Scientist,53724,Yes,ACTIVE,FULL_TIME,1.0,2021-01-01,,27.19,45,Female,Married,7,3
1196,Research & Development,Manufacturing Director,77688,No,ACTIVE,FULL_TIME,1.0,2010-01-04,,39.32,37,Female,Married,14,14
1198,Research & Development,Laboratory Technician,36396,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,18.42,20,Male,Single,2,2
1200,Research & Development,Research Scientist,35232,Yes,TERMINATED,FULL_TIME,1.0,2018-01-02,2025-12-31,17.83,44,Male,Single,6,6
1201,Research & Development,Manager,223272,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,112.99,53,Female,Divorced,26,7
1202,Research & Development,Research Scientist,26016,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,13.17,29,Female,Married,6,5
1203,Research & Development,Research Scientist,34236,Yes,TERMINATED,FULL_TIME,1.0,2024-01-01,2025-12-31,17.33,22,Male,Married,1,0
1204,Sales,Manager,204576,No,ACTIVE,FULL_TIME,1.0,1998-01-07,,103.53,46,Female,Married,28,26
1206,Research & Development,Research Scientist,27480,No,ACTIVE,FULL_TIME,1.0,2024-01-01,,13.91,44,Male,Single,6,0
1207,Human Resources,Human Resources,43200,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,21.86,33,Male,Married,5,5
1210,Research & Development,Research Scientist,25284,No,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,12.8,41,Male,Divorced,5,1
1211,Sales,Sales Executive,49380,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,24.99,30,Male,Divorced,8,4
1212,Sales,Sales Executive,51924,No,ACTIVE,FULL_TIME,1.0,2024-01-01,,26.28,40,Male,Married,5,0
1215,Research & Development,Manager,214272,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,108.44,50,Female,Married,32,2
1216,Research & Development,Laboratory Technician,38352,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,19.41,28,Male,Married,6,6
1217,Research & Development,Research Director,228972,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,115.88,46,Male,Married,25,4
1218,Sales,Sales Executive,107592,Yes,ACTIVE,FULL_TIME,1.0,2017-01-02,,54.45,35,Male,Married,15,7
1219,Research & Development,Laboratory Technician,26520,No,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,13.42,24,Female,Married,1,1
1220,Sales,Sales Executive,54468,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,27.56,33,Female,Married,10,10
1221,Research & Development,Laboratory Technician,32892,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,16.65,36,Male,Divorced,7,7
1224,Research & Development,Laboratory Technician,41892,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,21.2,30,Male,Divorced,10,10
1225,Research & Development,Research Scientist,54492,No,ACTIVE,FULL_TIME,1.0,2004-01-06,,27.58,44,Male,Single,20,20
1226,Sales,Sales Representative,32136,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,16.26,20,Male,Single,2,2
1228,Research & Development,Manufacturing Director,88548,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,44.81,46,Male,Divorced,12,6
1231,Human Resources,Human Resources,75264,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,38.09,42,Male,Married,10,4
1233,Sales,Sales Executive,62640,Yes,ACTIVE,FULL_TIME,1.0,2013-01-03,,31.7,60,Male,Divorced,12,11
1234,Research & Development,Laboratory Technician,32916,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,16.66,32,Female,Married,2,2
1235,Research & Development,Research Scientist,59976,Yes,ACTIVE,FULL_TIME,1.0,2016-01-03,,30.35,32,Female,Single,10,8
1237,Research & Development,Manufacturing Director,123024,Yes,ACTIVE,FULL_TIME,1.0,2017-01-02,,62.26,36,Female,Divorced,17,7
1238,Research & Development,Research Scientist,33372,No,ACTIVE,FULL_TIME,1.0,2010-01-04,,16.89,33,Male,Married,15,14
1239,Sales,Sales Executive,82224,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,41.61,40,Female,Divorced,7,5
1240,Sales,Sales Executive,59400,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,30.06,25,Male,Single,5,4
1241,Research & Development,Research Scientist,42948,Yes,ACTIVE,FULL_TIME,1.0,2013-01-03,,21.73,30,Male,Married,12,11
1242,Research & Development,Research Director,158292,Yes,ACTIVE,FULL_TIME,1.0,2023-01-01,,80.11,42,Female,Married,20,1
1243,Sales,Sales Executive,124524,Yes,ACTIVE,FULL_TIME,1.0,2011-01-04,,63.02,35,Female,Married,16,13
1244,Research & Development,Research Scientist,26820,Yes,ACTIVE,FULL_TIME,1.0,2015-01-03,,13.57,27,Male,Married,9,9
1245,Research & Development,Manufacturing Director,126024,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,63.78,54,Female,Divorced,33,5
1246,Research & Development,Research Scientist,24132,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,12.21,44,Female,Married,10,10
1248,Research & Development,Research Scientist,22308,Yes,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,11.29,19,Female,Single,1,1
1249,Research & Development,Research Scientist,45120,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,22.83,29,Female,Divorced,3,3
1250,Research & Development,Research Director,213348,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,107.97,54,Male,Married,36,10
1251,Research & Development,Healthcare Representative,81996,Yes,ACTIVE,FULL_TIME,1.0,2018-01-02,,41.5,31,Male,Married,6,6
1252,Research & Development,Healthcare Representative,81744,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,41.37,31,Female,Single,10,10
1254,Sales,Sales Executive,62052,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,31.4,59,Female,Single,13,6
1255,Research & Development,Research Director,236880,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,119.88,43,Male,Married,25,8
1256,Research & Development,Manager,224532,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,113.63,49,Male,Married,23,1
1257,Research & Development,Research Scientist,44304,No,ACTIVE,FULL_TIME,1.0,2013-01-03,,22.42,36,Male,Married,12,11
1258,Research & Development,Laboratory Technician,30708,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,15.54,48,Male,Single,7,1
1259,Research & Development,Research Scientist,30204,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,15.29,27,Male,Divorced,5,5
1260,Research & Development,Healthcare Representative,79476,Yes,ACTIVE,FULL_TIME,1.0,2018-01-02,,40.22,29,Male,Divorced,6,6
1263,Research & Development,Research Director,219180,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,110.92,48,Male,Single,25,1
1264,Research & Development,Research Director,193488,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,97.92,29,Female,Divorced,9,7
1265,Research & Development,Research Scientist,31020,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,15.7,34,Female,Married,2,1
1267,Sales,Manager,218556,No,ACTIVE,FULL_TIME,1.0,2002-01-06,,110.61,44,Male,Married,26,22
1268,Sales,Sales Executive,100560,Yes,ACTIVE,FULL_TIME,1.0,2015-01-03,,50.89,33,Male,Divorced,10,9
1269,Research & Development,Research Scientist,35928,Yes,ACTIVE,FULL_TIME,1.0,2023-01-01,,18.18,19,Female,Single,1,1
1270,Research & Development,Research Scientist,14676,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,7.43,23,Male,Married,1,1
1273,Sales,Sales Representative,13416,Yes,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,6.79,25,Male,Single,1,1
1275,Research & Development,Research Scientist,34500,Yes,ACTIVE,FULL_TIME,1.0,2016-01-03,,17.46,26,Male,Single,8,8
1277,Sales,Manager,225888,Yes,TERMINATED,FULL_TIME,1.0,2000-01-07,2025-12-31,114.32,45,Female,Single,26,24
1278,Research & Development,Healthcare Representative,162924,Yes,ACTIVE,FULL_TIME,1.0,1991-01-09,,82.45,55,Male,Divorced,34,33
1279,Research & Development,Laboratory Technician,31500,No,TERMINATED,FULL_TIME,1.0,2022-01-01,2025-12-31,15.94,21,Female,Single,2,2
1280,Sales,Manager,225468,No,ACTIVE,FULL_TIME,1.0,2013-01-03,,114.1,46,Female,Married,26,11
1281,Sales,Sales Executive,54456,Yes,ACTIVE,FULL_TIME,1.0,2021-01-01,,27.56,34,Female,Single,4,3
1282,Sales,Manager,238164,Yes,ACTIVE,FULL_TIME,1.0,1995-01-08,,120.53,51,Male,Divorced,31,29
1283,Research & Development,Manufacturing Director,126144,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,63.84,59,Male,Single,25,9
1285,Research & Development,Laboratory Technician,53328,No,ACTIVE,FULL_TIME,1.0,2013-01-03,,26.99,34,Female,Divorced,15,11
1286,Research & Development,Laboratory Technician,25848,Yes,ACTIVE,FULL_TIME,1.0,2020-01-02,,13.08,28,Male,Single,5,4
1288,Research & Development,Manager,230280,No,ACTIVE,FULL_TIME,1.0,1999-01-07,,116.54,44,Male,Divorced,26,25
1289,Human Resources,Human Resources,53880,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,27.27,34,Male,Married,14,10
1291,Research & Development,Research Scientist,42072,Yes,ACTIVE,FULL_TIME,1.0,2021-01-01,,21.29,35,Male,Married,4,3
1292,Research & Development,Research Scientist,28464,Yes,ACTIVE,FULL_TIME,1.0,2023-01-01,,14.4,42,Female,Married,18,1
1293,Sales,Sales Executive,122772,No,ACTIVE,FULL_TIME,1.0,2003-01-06,,62.13,43,Female,Single,23,21
1294,Research & Development,Manufacturing Director,64920,Yes,ACTIVE,FULL_TIME,1.0,2008-01-05,,32.85,36,Female,Single,18,16
1295,Research & Development,Healthcare Representative,95736,No,TERMINATED,FULL_TIME,1.0,2014-01-03,2025-12-31,48.45,44,Female,Married,10,10
1296,Research & Development,Laboratory Technician,46404,Yes,ACTIVE,FULL_TIME,1.0,2022-01-01,,23.48,28,Male,Married,2,2
1297,Research & Development,Laboratory Technician,34056,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,17.23,51,Female,Single,8,7
1298,Research & Development,Manufacturing Director,56340,Yes,ACTIVE,FULL_TIME,1.0,2016-01-03,,28.51,30,Female,Single,10,8
1299,Research & Development,Laboratory Technician,40068,Yes,TERMINATED,FULL_TIME,1.0,2017-01-02,2025-12-31,20.28,29,Female,Divorced,10,7
1301,Research & Development,Research Scientist,24960,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,12.63,28,Male,Single,5,3
1303,Research & Development,Research Scientist,25152,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,12.73,25,Female,Single,2,2
1304,Sales,Sales Executive,74508,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,37.71,32,Male,Married,10,10
1306,Research & Development,Manager,216732,No,ACTIVE,FULL_TIME,1.0,2024-01-01,,109.68,45,Female,Single,22,0
1307,Research & Development,Manager,205476,Yes,ACTIVE,FULL_TIME,1.0,2005-01-05,,103.99,39,Female,Divorced,21,19
1308,Research & Development,Research Scientist,28464,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,14.4,58,Male,Divorced,2,2
1309,Research & Development,Laboratory Technician,58596,No,TERMINATED,FULL_TIME,1.0,2014-01-03,2025-12-31,29.65,32,Male,Married,10,10
1310,Research & Development,Research Scientist,46848,No,TERMINATED,FULL_TIME,1.0,2019-01-02,2025-12-31,23.71,39,Male,Single,6,5
1311,Research & Development,Laboratory Technician,55524,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,28.1,30,Female,Married,10,9
1312,Research & Development,Healthcare Representative,85128,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,43.08,36,Female,Married,10,7
1314,Human Resources,Human Resources,41076,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,20.79,46,Female,Single,10,7
1315,Research & Development,Laboratory Technician,80088,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,40.53,28,Female,Married,10,9
1317,Research & Development,Research Director,202560,Yes,ACTIVE,FULL_TIME,1.0,2021-01-01,,102.51,50,Female,Married,25,3
1318,Sales,Sales Executive,109128,Yes,TERMINATED,FULL_TIME,1.0,2019-01-02,2025-12-31,55.23,40,Male,Single,9,5
1319,Sales,Sales Executive,101352,Yes,TERMINATED,FULL_TIME,1.0,2016-01-03,2025-12-31,51.29,52,Male,Single,10,8
1321,Research & Development,Manager,142992,Yes,ACTIVE,FULL_TIME,1.0,2015-01-03,,72.36,30,Female,Married,9,9
1322,Research & Development,Manufacturing Director,54408,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,27.53,39,Male,Single,9,8
1324,Sales,Sales Executive,118224,Yes,ACTIVE,FULL_TIME,1.0,2014-01-03,,59.83,31,Female,Divorced,10,10
1329,Sales,Sales Executive,73812,No,ACTIVE,FULL_TIME,1.0,2005-01-05,,37.35,41,Male,Single,19,19
1331,Sales,Sales Representative,27624,Yes,TERMINATED,FULL_TIME,1.0,2021-01-01,2025-12-31,13.98,31,Female,Single,3,3
1333,Research & Development,Laboratory Technician,28344,No,TERMINATED,FULL_TIME,1.0,2021-01-01,2025-12-31,14.34,44,Male,Married,10,3
1334,Research & Development,Manager,214332,Yes,ACTIVE,FULL_TIME,1.0,2004-01-06,,108.47,42,Male,Married,21,20
1336,Research & Development,Manager,230244,No,ACTIVE,FULL_TIME,1.0,2005-01-05,,116.52,55,Female,Married,23,19
1338,Human Resources,Manager,236604,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,119.74,56,Male,Single,36,7
1340,Research & Development,Research Scientist,42528,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,21.52,40,Male,Divorced,6,4
1344,Research & Development,Healthcare Representative,102000,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,51.62,34,Male,Divorced,10,9
1346,Research & Development,Research Scientist,55932,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,28.31,40,Male,Single,9,9
1349,Sales,Sales Executive,49236,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,24.92,41,Female,Divorced,10,9
1350,Research & Development,Research Scientist,50988,Yes,ACTIVE,FULL_TIME,1.0,2015-01-03,,25.8,35,Male,Single,9,9
1352,Human Resources,Manager,168312,Yes,ACTIVE,FULL_TIME,1.0,1991-01-09,,85.18,51,Male,Divorced,33,33
1355,Sales,Sales Executive,82716,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,41.86,38,Female,Divorced,11,7
1356,Sales,Sales Executive,73500,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,37.2,34,Female,Single,10,10
1358,Research & Development,Laboratory Technician,44028,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,22.28,25,Male,Married,7,3
1360,Research & Development,Manufacturing Director,120096,Yes,TERMINATED,FULL_TIME,1.0,2014-01-03,2025-12-31,60.78,58,Female,Married,31,10
1361,Research & Development,Laboratory Technician,28644,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,14.5,40,Male,Married,7,4
1362,Sales,Sales Executive,55668,No,ACTIVE,FULL_TIME,1.0,2009-01-04,,28.17,36,Female,Married,17,15
1363,Research & Development,Manufacturing Director,94776,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,47.96,48,Male,Single,11,10
1364,Sales,Sales Representative,30408,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,15.39,27,Female,Married,5,1
1367,Research & Development,Manufacturing Director,157704,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,79.81,51,Female,Single,29,5
1368,Research & Development,Laboratory Technician,19332,No,ACTIVE,FULL_TIME,1.0,2024-01-01,,9.78,18,Female,Single,0,0
1369,Research & Development,Laboratory Technician,64356,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,32.57,35,Female,Married,10,9
1371,Sales,Sales Executive,60852,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,30.8,27,Male,Single,8,6
1372,Sales,Sales Executive,164340,Yes,TERMINATED,FULL_TIME,1.0,2005-01-05,2025-12-31,83.17,55,Male,Single,24,19
1373,Research & Development,Manufacturing Director,160824,Yes,ACTIVE,FULL_TIME,1.0,2005-01-05,,81.39,56,Male,Married,33,19
1374,Research & Development,Research Scientist,24348,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,12.32,34,Female,Divorced,5,5
1375,Research & Development,Healthcare Representative,76524,No,ACTIVE,FULL_TIME,1.0,2012-01-04,,38.73,40,Female,Divorced,15,12
1377,Research & Development,Laboratory Technician,65148,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,32.97,34,Male,Married,10,8
1379,Sales,Sales Representative,33420,No,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,16.91,31,Female,Single,3,1
1380,Sales,Sales Executive,55368,Yes,TERMINATED,FULL_TIME,1.0,2020-01-02,2025-12-31,28.02,35,Female,Married,5,4
1382,Research & Development,Research Scientist,31320,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,15.85,38,Male,Divorced,4,4
1383,Research & Development,Healthcare Representative,80244,No,ACTIVE,FULL_TIME,1.0,2010-01-04,,40.61,34,Female,Single,14,14
1387,Sales,Sales Executive,56688,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,28.69,28,Male,Married,5,5
1389,Research & Development,Manufacturing Director,74148,Yes,TERMINATED,FULL_TIME,1.0,2014-01-03,2025-12-31,37.52,31,Male,Married,10,10
1390,Sales,Sales Executive,73440,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,37.17,39,Male,Married,8,5
1391,Sales,Sales Executive,127152,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,64.35,51,Male,Married,14,4
1392,Research & Development,Research Scientist,65604,Yes,ACTIVE,FULL_TIME,1.0,2018-01-02,,33.2,41,Female,Divorced,12,6
1394,Research & Development,Research Scientist,35952,Yes,ACTIVE,FULL_TIME,1.0,2018-01-02,,18.19,37,Male,Married,8,6
1395,Sales,Sales Executive,119976,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,60.72,33,Male,Married,8,5
1396,Sales,Sales Executive,48936,Yes,ACTIVE,FULL_TIME,1.0,2021-01-01,,24.77,32,Male,Married,4,3
1397,Research & Development,Healthcare Representative,131040,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,66.32,39,Male,Married,13,6
1399,Sales,Sales Executive,74784,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,37.85,25,Male,Married,6,3
1401,Research & Development,Manufacturing Director,158964,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,80.45,52,Female,Married,24,5
1402,Research & Development,Research Scientist,48972,Yes,ACTIVE,FULL_TIME,1.0,2004-01-06,,24.78,43,Female,Single,20,20
1403,Sales,Sales Executive,69228,Yes,ACTIVE,FULL_TIME,1.0,2018-01-02,,35.03,27,Female,Married,6,6
1405,Research & Development,Research Scientist,28728,Yes,TERMINATED,FULL_TIME,1.0,2016-01-03,2025-12-31,14.54,27,Female,Single,8,8
1407,Research & Development,Research Scientist,46848,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,23.71,26,Male,Single,5,4
1408,Human Resources,Manager,201588,No,ACTIVE,FULL_TIME,1.0,2004-01-06,,102.02,42,Female,Married,21,20
1409,Research & Development,Laboratory Technician,35400,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,17.91,52,Female,Married,12,5
1411,Research & Development,Laboratory Technician,43548,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,22.04,37,Female,Single,8,3
1412,Research & Development,Manufacturing Director,112344,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,56.85,35,Male,Single,10,2
1415,Research & Development,Laboratory Technician,38748,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,19.61,25,Male,Married,7,3
1417,Research & Development,Laboratory Technician,42936,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,21.73,26,Male,Single,8,7
1419,Human Resources,Human Resources,95856,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,48.51,29,Male,Single,10,10
1420,Research & Development,Laboratory Technician,51408,No,TERMINATED,FULL_TIME,1.0,2020-01-02,2025-12-31,26.02,49,Male,Single,20,4
1421,Research & Development,Healthcare Representative,90636,Yes,TERMINATED,FULL_TIME,1.0,2016-01-03,2025-12-31,45.87,29,Female,Single,9,8
1422,Research & Development,Research Director,207936,No,ACTIVE,FULL_TIME,1.0,2004-01-06,,105.23,54,Female,Single,29,20
1423,Research & Development,Research Director,236412,Yes,ACTIVE,FULL_TIME,1.0,2015-01-03,,119.64,58,Female,Married,32,9
1424,Research & Development,Research Director,176784,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,89.47,55,Male,Divorced,31,7
1425,Sales,Sales Executive,111336,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,56.34,36,Female,Single,15,5
1427,Sales,Sales Representative,16308,No,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,8.25,31,Female,Single,1,1
1428,Sales,Sales Executive,57348,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,29.02,30,Female,Divorced,8,3
1430,Research & Development,Research Director,197064,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,99.73,31,Female,Single,9,3
1431,Research & Development,Research Scientist,35952,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,18.19,34,Male,Divorced,10,4
1433,Research & Development,Research Scientist,15132,No,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,7.66,31,Female,Single,1,1
1434,Research & Development,Laboratory Technician,25188,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,12.75,27,Male,Married,6,5
1435,Research & Development,Laboratory Technician,69720,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,35.28,36,Male,Single,10,10
1436,Sales,Sales Executive,67764,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,34.29,36,Female,Married,11,3
1438,Research & Development,Research Scientist,41040,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,20.77,47,Male,Married,17,6
1439,Sales,Sales Representative,52800,No,TERMINATED,FULL_TIME,1.0,2021-01-01,2025-12-31,26.72,25,Male,Married,6,3
1440,Research & Development,Laboratory Technician,42000,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,21.26,37,Male,Single,7,6
1441,Research & Development,Research Scientist,24792,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,12.55,56,Female,Married,5,3
1443,Research & Development,Research Director,206028,No,ACTIVE,FULL_TIME,1.0,2004-01-06,,104.27,47,Female,Married,26,20
1445,Sales,Sales Executive,49944,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,25.28,24,Female,Married,5,5
1446,Sales,Sales Executive,110448,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,55.89,32,Male,Married,7,4
1447,Research & Development,Laboratory Technician,39528,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,20.0,34,Female,Married,7,5
1448,Research & Development,Research Scientist,25524,Yes,ACTIVE,FULL_TIME,1.0,2020-01-02,,12.92,41,Male,Married,7,4
1449,Research & Development,Laboratory Technician,47700,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,24.14,40,Male,Divorced,11,8
1453,Sales,Sales Executive,129516,No,ACTIVE,FULL_TIME,1.0,2011-01-04,,65.54,31,Male,Divorced,13,13
1457,Sales,Sales Executive,121152,No,TERMINATED,FULL_TIME,1.0,2017-01-02,2025-12-31,61.31,46,Male,Divorced,28,7
1458,Research & Development,Laboratory Technician,43752,Yes,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,22.14,39,Female,Single,11,1
1459,Research & Development,Manufacturing Director,89352,No,TERMINATED,FULL_TIME,1.0,2014-01-03,2025-12-31,45.22,31,Female,Single,10,10
1460,Research & Development,Healthcare Representative,130212,Yes,ACTIVE,FULL_TIME,1.0,2017-01-02,,65.9,45,Male,Divorced,24,7
1461,Human Resources,Human Resources,25308,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,12.81,31,Female,Single,8,3
1464,Research & Development,Laboratory Technician,44664,Yes,TERMINATED,FULL_TIME,1.0,2022-01-01,2025-12-31,22.6,31,Male,Married,7,2
1465,Research & Development,Manufacturing Director,112560,Yes,ACTIVE,FULL_TIME,1.0,2021-01-01,,56.96,45,Male,Married,10,3
1466,Sales,Sales Executive,65832,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,33.32,48,Male,Divorced,15,2
1467,Human Resources,Human Resources,32904,No,TERMINATED,FULL_TIME,1.0,2022-01-01,2025-12-31,16.65,34,Female,Married,2,2
1468,Research & Development,Research Director,165084,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,83.54,40,Male,Divorced,16,9
1469,Sales,Sales Executive,101556,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,51.39,28,Male,Single,6,5
1471,Research & Development,Laboratory Technician,37944,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,19.2,44,Male,Single,7,5
1472,Research & Development,Research Director,199176,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,100.8,53,Male,Single,35,9
1473,Research & Development,Healthcare Representative,79812,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,40.39,49,Male,Married,20,3
1474,Research & Development,Research Scientist,28140,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,14.24,40,Male,Divorced,8,3
1475,Research & Development,Research Scientist,41040,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,20.77,44,Male,Single,6,5
1477,Sales,Sales Executive,52476,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,26.56,33,Male,Married,5,4
1478,Sales,Sales Executive,57108,No,ACTIVE,FULL_TIME,1.0,2011-01-04,,28.9,34,Male,Single,15,13
1479,Sales,Sales Executive,63612,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,32.19,30,Male,Married,4,2
1480,Research & Development,Laboratory Technician,44076,No,ACTIVE,FULL_TIME,1.0,2012-01-04,,22.31,42,Female,Single,12,12
1481,Sales,Sales Executive,57216,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,28.96,44,Female,Married,11,1
1482,Research & Development,Research Scientist,15288,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,7.74,30,Male,Divorced,1,1
1483,Research & Development,Research Scientist,58800,No,ACTIVE,FULL_TIME,1.0,2012-01-04,,29.76,57,Male,Married,13,12
1484,Research & Development,Healthcare Representative,125592,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,63.56,49,Male,Divorced,29,8
1485,Research & Development,Research Director,204084,No,ACTIVE,FULL_TIME,1.0,2010-01-04,,103.28,34,Male,Divorced,16,14
1486,Sales,Sales Representative,34908,No,TERMINATED,FULL_TIME,1.0,2021-01-01,2025-12-31,17.67,28,Male,Married,5,3
1487,Sales,Sales Executive,69180,No,TERMINATED,FULL_TIME,1.0,2019-01-02,2025-12-31,35.01,29,Female,Single,7,5
1489,Sales,Sales Executive,55188,Yes,TERMINATED,FULL_TIME,1.0,2009-01-04,2025-12-31,27.93,34,Female,Single,16,15
1492,Sales,Sales Representative,28848,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,14.6,35,Male,Married,1,1
1494,Research & Development,Laboratory Technician,38064,Yes,TERMINATED,FULL_TIME,1.0,2024-01-01,2025-12-31,19.26,24,Male,Single,4,0
1495,Sales,Sales Representative,24396,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,12.35,24,Female,Married,1,1
1496,Research & Development,Manufacturing Director,122508,Yes,ACTIVE,FULL_TIME,1.0,2022-01-01,,62.0,44,Male,Single,16,2
1497,Sales,Sales Executive,103440,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,52.35,29,Male,Divorced,10,10
1499,Human Resources,Human Resources,24768,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,12.53,30,Male,Divorced,6,5
