employee_id,pay_date,pay_period_start,pay_period_end,earning_code,earning_description,is_final_pay,units,rate,amount,gross_earnings
1474,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.24,1082.31,1082.31
1475,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,20.77,1578.46,1578.46
1477,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.56,2018.31,2018.31
1478,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.9,2196.46,2196.46
1479,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.19,2446.62,2446.62
1480,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,22.31,1695.23,1695.23
1481,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.96,2200.62,2200.62
1482,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,7.74,588.0,588.0
1483,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.76,2261.54,2261.54
1484,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,63.56,4830.46,4830.46
1485,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,103.28,7849.38,7849.38
1486,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.67,1342.62,1342.62
1487,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,35.01,2660.77,2660.77
1489,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,27.93,2122.62,2122.62
1492,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.6,1109.54,1109.54
1494,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,19.26,1464.0,1464.0
1495,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.35,938.31,938.31
1496,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,62.0,4711.85,4711.85
1497,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,52.35,3978.46,3978.46
1499,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.53,952.62,952.62
1501,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.5,1862.31,1862.31
1502,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,23.31,1771.38,1771.38
1503,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,27.88,2118.92,2118.92
1504,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.55,1182.0,1182.0
1506,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,9.49,721.38,721.38
1507,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.74,2260.62,2260.62
1509,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.08,2210.31,2210.31
1513,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,19.31,1467.69,1467.69
1514,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,39.77,3022.62,3022.62
1515,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,38.79,2948.31,2948.31
1516,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,68.28,5189.54,5189.54
1520,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,97.36,7399.38,7399.38
1522,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.34,1090.15,1090.15
1523,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,99.16,7536.0,7536.0
1525,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,50.87,3865.85,3865.85
1527,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,100.85,7664.31,7664.31
1529,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,52.26,3972.0,3972.0
1533,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.8,1048.62,1048.62
1534,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.26,931.38,931.38
1535,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,43.01,3269.08,3269.08
1537,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.8,1884.92,1884.92
1539,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,87.52,6651.23,6651.23
1541,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.02,1065.23,1065.23
1542,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.4,2234.31,2234.31
1543,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.02,1977.69,1977.69
1544,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,59.0,4483.85,4483.85
1545,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.23,1993.85,1993.85
1546,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.95,984.0,984.0
1547,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,61.48,4672.62,4672.62
1548,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.24,2526.0,2526.0
1549,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,31.62,2403.23,2403.23
1550,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,99.82,7586.31,7586.31
1551,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.94,1059.69,1059.69
1552,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.71,1878.0,1878.0
1553,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,45.19,3434.31,3434.31
1554,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.76,1121.54,1121.54
1555,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,35.7,2712.92,2712.92
1556,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.06,1220.31,1220.31
1557,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,39.1,2971.85,2971.85
1558,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.88,1131.23,1131.23
1560,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,38.82,2950.15,2950.15
1562,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,58.99,4483.38,4483.38
1563,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,36.9,2804.77,2804.77
1564,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.88,1130.77,1130.77
1568,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,56.17,4269.23,4269.23
1569,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.6,957.23,957.23
1572,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,61.76,4693.38,4693.38
1573,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.48,2240.77,2240.77
1574,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.82,1886.31,1886.31
1576,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.37,1092.46,1092.46
1577,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.05,1371.69,1371.69
1578,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,118.94,9039.69,9039.69
1580,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.3,2531.08,2531.08
1581,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.52,951.23,951.23
1582,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,60.27,4580.31,4580.31
1583,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,25.49,1937.54,1937.54
1585,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,41.39,3145.38,3145.38
1586,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.68,2179.85,2179.85
1587,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,37.3,2834.77,2834.77
1588,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,50.02,3801.69,3801.69
1590,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,53.76,4086.0,4086.0
1591,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,117.39,8922.0,8922.0
1592,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.59,956.77,956.77
1594,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.78,2567.08,2567.08
1595,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,119.11,9052.15,9052.15
1596,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,20.69,1572.46,1572.46
1597,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,30.75,2336.77,2336.77
1598,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.17,2141.08,2141.08
1599,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.61,2250.46,2250.46
1601,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.34,1241.54,1241.54
1602,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,106.68,8107.85,8107.85
1604,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.62,1111.38,1111.38
1605,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.09,1298.77,1298.77
1606,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,68.29,5190.0,5190.0
1607,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,20.11,1528.62,1528.62
1608,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,115.68,8791.85,8791.85
1609,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.0,988.15,988.15
1611,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,35.03,2662.62,2662.62
1612,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.63,2023.85,2023.85
1613,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.38,2460.92,2460.92
1614,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.32,2152.15,2152.15
1615,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.69,2180.31,2180.31
1617,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,19.5,1482.0,1482.0
1618,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.65,2481.69,2481.69
1619,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.69,1876.62,1876.62
1621,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,31.63,2403.69,2403.69
1622,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.62,2250.92,2250.92
1623,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.93,1438.62,1438.62
1624,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,9.53,724.15,724.15
1625,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,119.38,9072.92,9072.92
1627,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.64,1416.46,1416.46
1628,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,63.37,4816.15,4816.15
1630,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,25.19,1914.46,1914.46
1631,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,35.03,2662.15,2662.15
1633,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,30.62,2327.08,2327.08
1635,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,35.04,2663.08,2663.08
1638,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,47.1,3579.69,3579.69
1639,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,62.59,4756.62,4756.62
1640,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,23.9,1816.62,1816.62
1641,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,48.25,3666.92,3666.92
1642,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,34.88,2650.62,2650.62
1644,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,92.32,7016.31,7016.31
1645,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.04,2510.77,2510.77
1646,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,22.83,1735.38,1735.38
1647,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.36,1623.23,1623.23
1648,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.67,1190.77,1190.77
1649,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.15,999.69,999.69
1650,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,35.64,2708.77,2708.77
1651,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,48.63,3696.0,3696.0
1653,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,31.62,2402.77,2402.77
1654,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.16,2443.85,2443.85
1655,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,99.67,7575.23,7575.23
1656,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,80.58,6124.15,6124.15
1657,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.9,1284.46,1284.46
1658,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.99,2507.54,2507.54
1659,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.22,929.08,929.08
1661,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,84.81,6445.85,6445.85
1662,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.56,2018.77,2018.77
1664,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,41.55,3157.85,3157.85
1665,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,105.83,8042.77,8042.77
1666,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,106.9,8124.46,8124.46
1667,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,27.82,2114.31,2114.31
1668,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.76,2185.38,2185.38
1669,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,25.43,1932.46,1932.46
1670,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.43,2540.77,2540.77
1671,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.22,2524.62,2524.62
1673,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.26,2527.38,2527.38
1674,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.71,1194.0,1194.0
1675,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.82,1126.15,1126.15
1676,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,97.0,7371.69,7371.69
1677,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,93.39,7098.0,7098.0
1678,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,43.01,3268.62,3268.62
1680,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.57,1259.08,1259.08
1681,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.6,2477.54,2477.54
1682,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.47,2467.85,2467.85
1683,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,19.4,1474.62,1474.62
1684,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.22,1841.08,1841.08
1687,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,20.08,1525.85,1525.85
1689,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,42.54,3233.08,3233.08
1691,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.12,1225.38,1225.38
1692,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,8.46,642.92,642.92
1693,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.61,1186.15,1186.15
1694,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.48,1632.46,1632.46
1696,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.21,1839.69,1839.69
1697,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,66.09,5022.92,5022.92
1698,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.32,936.0,936.0
1700,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,57.84,4396.15,4396.15
1701,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.79,1351.85,1351.85
1702,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.82,1050.0,1050.0
1703,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,47.85,3636.46,3636.46
1704,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.94,2275.38,2275.38
1706,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,47.65,3621.69,3621.69
1707,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.73,2031.23,2031.23
1708,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,56.12,4265.08,4265.08
1709,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.06,1372.62,1372.62
1710,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,27.34,2077.85,2077.85
1712,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,65.27,4960.62,4960.62
1714,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,9.44,717.69,717.69
1716,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,78.56,5970.46,5970.46
1718,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.0,1063.85,1063.85
1719,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,101.44,7709.54,7709.54
1720,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,20.85,1584.46,1584.46
1721,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.12,1604.77,1604.77
1722,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,39.05,2967.69,2967.69
1724,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,39.57,3007.38,3007.38
1725,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,23.73,1803.23,1803.23
1727,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.78,2567.08,2567.08
1728,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,41.8,3176.77,3176.77
1729,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.38,1320.92,1320.92
1731,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,30.23,2297.54,2297.54
1732,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,62.96,4785.23,4785.23
1733,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,37.25,2831.08,2831.08
1734,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,40.9,3108.46,3108.46
1735,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,20.01,1520.77,1520.77
1736,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,31.81,2417.54,2417.54
1737,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,39.3,2987.08,2987.08
1739,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,58.36,4435.38,4435.38
1740,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,120.44,9153.69,9153.69
1744,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,59.25,4502.77,4502.77
1745,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,30.17,2292.92,2292.92
1746,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.03,990.0,990.0
1747,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.24,1006.15,1006.15
1749,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,50.68,3852.0,3852.0
1751,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,20.92,1590.0,1590.0
1752,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.76,1273.85,1273.85
1753,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,38.22,2904.92,2904.92
1754,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,43.36,3295.38,3295.38
1755,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.81,1353.23,1353.23
1756,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,31.26,2375.54,2375.54
1757,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,27.37,2080.15,2080.15
1758,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,52.01,3952.62,3952.62
1760,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.99,1139.08,1139.08
1761,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,49.56,3766.62,3766.62
1762,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.81,973.38,973.38
1763,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.15,2443.38,2443.38
1764,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.51,1254.46,1254.46
1766,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,35.29,2682.0,2682.0
1767,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.8,1124.77,1124.77
1768,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.8,1276.62,1276.62
1770,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,115.62,8786.77,8786.77
1771,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.55,1410.0,1410.0
1772,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.9,1056.46,1056.46
1774,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.3,1846.62,1846.62
1775,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,78.73,5983.85,5983.85
1778,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.49,1633.38,1633.38
1779,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,36.61,2782.62,2782.62
1780,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.27,1236.46,1236.46
1782,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,22.48,1708.62,1708.62
1783,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.56,1106.77,1106.77
1784,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.21,2523.69,2523.69
1786,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,79.65,6053.54,6053.54
1787,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,25.44,1933.38,1933.38
1789,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,117.38,8920.62,8920.62
1790,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,50.53,3840.46,3840.46
1792,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.22,1080.92,1080.92
1794,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.72,1878.92,1878.92
1797,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,35.3,2682.92,2682.92
1798,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,19.09,1450.62,1450.62
1799,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.41,943.38,943.38
1800,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,81.77,6214.15,6214.15
1801,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,48.53,3688.15,3688.15
1802,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,20.51,1558.62,1558.62
1803,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.63,2556.0,2556.0
1804,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,34.99,2659.38,2659.38
1805,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.74,1196.31,1196.31
1807,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.47,2467.38,2467.38
1809,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,25.59,1944.46,1944.46
1812,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,25.06,1904.77,1904.77
1813,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.81,1125.23,1125.23
1814,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,41.72,3170.77,3170.77
1815,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,63.44,4821.69,4821.69
1816,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,58.71,4461.69,4461.69
1818,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.04,991.38,991.38
1821,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,54.21,4119.69,4119.69
1822,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,39.55,3006.0,3006.0
1823,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,41.29,3138.0,3138.0
1824,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,98.93,7518.92,7518.92
1826,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.43,1248.46,1248.46
